Brand,Name,Audience score,Price,Trail terrain,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Plate,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Lug depth,Heel stack lab Heel stack brand,Forefoot lab Forefoot brand,Widths available,For heavy runners,Season,Removable insole,Orthotic friendly,Waterproofing,Ranking,Popularity
Hoka,Speedgoat 6 GTX,"74
 Bad!",$170,Moderate,Neutral,10.2 oz / 289g 10.4 oz / 295g,0,5.0 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Warm,Medium,Narrow,Stiff,Stiff,Moderate,3.9 mm,32.9 mm 37.0 mm,27.9 mm 32.0 mm,NormalWide,0,Winter,1,1,Waterproof,#355 Bottom 3%,#128 Top 35%
Nike,Pegasus Trail 5 GTX,"75
 Bad!",$170,Light,Neutral,9.9 oz / 281g 10.6 oz / 300g,0,8.3 mm 9.5 mm,HeelMid/forefoot,Slightly small,Soft,0,Decent,Bad,Good,Warm,Medium,Wide,Moderate,Stiff,Flexible,3.6 mm,32.1 mm 37.0 mm,23.8 mm 27.5 mm,NarrowNormal,0,Winter,1,1,Waterproof,#346 Bottom 5%,#101 Top 28%
Kailas,Fuga EX Pro,"85
 Good!",$300,LightModerate,Neutral,9.6 oz / 272g 9.7 oz / 275g,0,7.2 mm 5.0 mm,Mid/forefoot,-,Balanced,0,Bad,Decent,Good,Moderate,Narrow,Narrow,Stiff,Stiff,Moderate,3.7 mm,37.9 mm 35.0 mm,30.7 mm 30.0 mm,Normal,0,All seasons,1,1,-,#220 Bottom 40%,#337 Bottom 8%
Hoka,Challenger 8,"72
 Bad!",$155,LightModerate,Neutral,9.5 oz / 269g 9.7 oz / 275g,0,10.1 mm 8.0 mm,Heel,-,Soft,0,Good,Good,Good,Breathable,Medium,Medium,Moderate,Stiff,Stiff,3.7 mm,40.2 mm 42.0 mm,30.1 mm 34.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#360 Bottom 2%,#58 Top 16%
Inov8,Trailfly Max,"69
 Bad!",$170,LightModerate,Neutral,10.2 oz / 289g,0,7.6 mm 6.0 mm,Mid/forefoot,-,Balanced,0,Decent,Decent,Good,Moderate,Medium,Wide,Moderate,Moderate,Flexible,3.4 mm,37.1 mm,29.5 mm,NormalWide,0,All seasons,1,1,-,#364 Bottom 1%,#349 Bottom 5%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Kailas,Fuga EX BOA,"90
 Superb!",$170,Moderate,Neutral,9.9 oz / 281g 9.6 oz / 272g,0,10.9 mm 8.0 mm,Heel,-,-,0,-,-,-,-,Narrow,-,Stiff,Stiff,Stiff,3.7 mm,38.5 mm 36.0 mm,27.6 mm 28.0 mm,NormalWide,0,-,1,1,-,#51 Top 14%,#357 Bottom 2%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
Merrell,Agility Peak 5,"88
 Great!",$140,ModerateTechnical,Neutral,10.2 oz / 289g 10.6 oz / 300g,0,13.4 mm 6.0 mm,Heel,True to size,Balanced,Rock plate,Very good,Decent,Good,Moderate,Medium,Narrow,Moderate,Stiff,Stiff,4.5 mm,39.2 mm 39.0 mm,25.8 mm 33.0 mm,Normal,1,All seasons,1,1,-,#140 Top 39%,#113 Top 31%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Kailas,Fuga YAO,90 Superb!,$160,Light,Neutral,10.5 oz / 299g 10.1 oz / 285g,0,10.7 mm,Heel,-,Balanced,Carbon plate,-,-,-,Moderate,Narrow,-,Stiff,Stiff,Stiff,1.7 mm,38.6 mm,27.9 mm,Normal,0,All seasons,1,1,-,#52 Top 15%,#362 Bottom 1%
ASICS,Metafuji Trail,90 Superb!,$250,Light,Neutral,9.1 oz / 258g 9.2 oz / 261g,0,10.3 mm 5.0 mm,Heel,True to size,Soft,Carbon plate,Very bad,Good,Decent,Breathable,Medium,Narrow,Stiff,Stiff,Moderate,2.7 mm,44.7 mm 44.0 mm,34.4 mm 39.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#62 Top 17%,#300 Bottom 18%
Saucony,Endorphin Edge,87 Great!,$200,Moderate,Neutral,9.5 oz / 269g 9.1 oz / 258g,0,7.1 mm 6.0 mm,Mid/forefoot,True to size,Soft,Carbon plate,-,-,-,Moderate,Narrow,-,Stiff,Stiff,Moderate,3.4 mm,33.4 mm 36.0 mm,26.3 mm 30.0 mm,Normal,0,All seasons,1,1,-,#163 Top 45%,#229 Bottom 37%
Nike,Ultrafly,89 Great!,$260,LightModerate,Neutral,10.5 oz / 299g 10.1 oz / 286g,0,11.8 mm 8.5 mm,Heel,True to size,Soft,Carbon plate,Very bad,Good,Good,Moderate,Medium,Wide,Stiff,Stiff,Moderate,3.0 mm,36.6 mm 38.0 mm,24.8 mm 29.5 mm,Normal,0,All seasons,1,1,-,#86 Top 24%,#201 Bottom 45%
ASICS,Trabuco Max 2,"93
 Superb!",$150,ModerateTechnical,Neutral,10.3 oz / 292g 10.7 oz / 303g,0,8.5 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,0,Decent,Good,Decent,Breathable,Medium,Wide,Stiff,Stiff,Stiff,4.2 mm,39.7 mm 43.0 mm,31.2 mm 38.0 mm,Normal,0,SummerAll seasons,1,1,-,#4 Top 1%,#331 Bottom 48%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
ASICS,Trabuco Max 4,"88
 Great!",$160,Light,Neutral,11 oz / 312g 0.2 oz / 5g,0,6.1 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,0,Decent,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.1 mm,39.3 mm 41.0 mm,33.2 mm 36.0 mm,Normal,0,All seasons,1,1,-,#135 Top 37%,#108 Top 30%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#132 Top 36%,#84 Top 23%
Icebug,Järv RB9X,N/A,$180,ModerateTechnical,Neutral,11.6 oz / 329g 12.3 oz / 348g,0,6.0 mm 4.0 mm,Mid/forefoot,-,Balanced,0,Good,Decent,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,5.0 mm,37.0 mm 29.0 mm,31.0 mm 25.0 mm,Normal,0,-,0,0,-,#367 Bottom 1%,#367 Bottom 1%
KEEN,Seek,"87
 Great!",$185,LightModerate,Neutral,10.8 oz / 305g 10.9 oz / 309g,0,8.6 mm 6.0 mm,HeelMid/forefoot,-,Soft,0,Good,Good,Good,Moderate,Medium,Wide,Moderate,Moderate,Flexible,4.1 mm,36.3 mm 38.5 mm,27.7 mm 32.5 mm,Normal,0,All seasons,1,1,-,#146 Top 40%,#315 Bottom 14%
Saucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#202 Bottom 45%,#209 Bottom 43%
New Balance,Fresh Foam X More Trail v3,"87
 Great!",$160,ModerateTechnical,Neutral,10.6 oz / 301g 10.6 oz / 301g,0,7.1 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Very bad,Decent,-,Moderate,Medium,Narrow,Moderate,Moderate,Moderate,5.0 mm,38.6 mm 39.4 mm,31.5 mm 35.4 mm,NormalWide,0,All seasons,1,1,-,#159 Top 44%,#22 Top 6%
Kailas,Fuga Pro 4,"86
 Good!",$230,Moderate,Neutral,9.8 oz / 279g 9.5 oz / 270g,0,10.0 mm 10.0 mm,HeelMid/forefoot,-,-,0,-,-,-,-,Narrow,-,Stiff,Stiff,Stiff,3.4 mm,31.7 mm 32.0 mm,21.8 mm 22.0 mm,Normal,0,-,1,1,-,#169 Top 46%,#358 Bottom 2%
Nike,Pegasus Trail 5,"90
 Superb!",$150,Light,Neutral,10.1 oz / 286g 10.1 oz / 286g,0,9.6 mm 9.5 mm,HeelMid/forefoot,True to size,Soft,0,Very good,Good,Good,Warm,Medium,Medium,Moderate,Moderate,Stiff,3.2 mm,34.6 mm 37.0 mm,25.0 mm 27.5 mm,NormalWideX-Wide,0,All seasons,1,1,-,#73 Top 20%,#48 Top 14%
La Sportiva,Prodigio,"83
 Good!",$155,Moderate,Neutral,9.6 oz / 271g 9.5 oz / 270g,0,8.9 mm 6.0 mm,HeelMid/forefoot,Half size small,Soft,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.4 mm,29.3 mm 34.0 mm,20.4 mm 28.0 mm,Normal,0,All seasons,1,1,-,#269 Bottom 26%,#218 Bottom 40%
Salomon,Sense Ride 5,"89
 Great!",$140,LightModerate,Neutral,10.3 oz / 291g 10.3 oz / 291g,0,8.7 mm 8.3 mm,HeelMid/forefoot,Slightly small,Balanced,0,-,-,-,Moderate,Medium,Medium,Moderate,Moderate,Flexible,3.5 mm,27.2 mm 29.6 mm,18.5 mm 21.3 mm,NarrowNormal,0,All seasons,1,1,-,#107 Top 30%,#142 Top 39%
Kailas,Fuga EX 2,"85
 Good!",$160,ModerateTechnical,Neutral,10.4 oz / 295g 9.5 oz / 270g,0,10.6 mm 8.0 mm,Heel,-,-,0,-,-,-,-,Narrow,-,Stiff,Stiff,Stiff,4.0 mm,38.0 mm 36.0 mm,27.4 mm 28.0 mm,Normal,0,-,1,1,-,#436 Bottom 32%,#634 Bottom 2%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
Merrell,Agility Peak 5,"88
 Great!",$140,ModerateTechnical,Neutral,10.2 oz / 289g 10.6 oz / 300g,0,13.4 mm 6.0 mm,Heel,True to size,Balanced,Rock plate,Very good,Decent,Good,Moderate,Medium,Narrow,Moderate,Stiff,Stiff,4.5 mm,39.2 mm 39.0 mm,25.8 mm 33.0 mm,Normal,1,All seasons,1,1,-,#140 Top 39%,#113 Top 31%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Kailas,Fuga Elite 2,"83
 Good!",$360,Light,Neutral,10.9 oz / 310g 10 oz / 284g,0,12.5 mm 10.0 mm,Heel,-,-,Carbon plate,-,-,-,-,Narrow,-,Stiff,Stiff,Moderate,2.5 mm,40.4 mm 41.0 mm,27.9 mm 31.0 mm,Normal,0,-,1,1,-,#249 Bottom 32%,#359 Bottom 2%
ASICS,Metafuji Trail,"90
 Superb!",$250,Light,Neutral,9.1 oz / 258g 9.2 oz / 261g,0,10.3 mm 5.0 mm,Heel,True to size,Soft,Carbon plate,Very bad,Good,Decent,Breathable,Medium,Narrow,Stiff,Stiff,Moderate,2.7 mm,44.7 mm 44.0 mm,34.4 mm 39.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#61 Top 17%,#300 Bottom 18%
New Balance,FuelCell SuperComp Trail,"90
 Superb!",$200,LightModerate,Neutral,8.7 oz / 248g 8.8 oz / 249g,1,13.0 mm 10.0 mm,Heel,Half size small,Soft,Carbon plate,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,2.9 mm,34.7 mm 36.5 mm,21.7 mm 26.5 mm,Normal,0,All seasons,1,1,-,#65 Top 18%,#319 Bottom 13%
Nike,Ultrafly,"89
 Great!",$260,LightModerate,Neutral,10.5 oz / 299g 10.1 oz / 286g,0,11.8 mm 8.5 mm,Heel,True to size,Soft,Carbon plate,Very bad,Good,Good,Moderate,Medium,Wide,Stiff,Stiff,Moderate,3.0 mm,36.6 mm 38.0 mm,24.8 mm 29.5 mm,Normal,0,All seasons,1,1,-,#85 Top 24%,#201 Bottom 45%
Kailas,Fuga DU,"83
 Good!",$200,Moderate,Neutral,10.8 oz / 306g 10.3 oz / 293g,0,11.6 mm 8.0 mm,Heel,-,Balanced,0,-,-,-,Moderate,Narrow,-,Stiff,Stiff,Stiff,3.2 mm,36.9 mm 36.0 mm,25.3 mm,Wide,0,All seasons,1,1,-,#260 Bottom 29%,#363 Bottom 1%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
On,Cloudsurfer Trail,"85
 Good!",$160,Light,Neutral,9.6 oz / 272g 9.6 oz / 272g,0,10.7 mm 7.0 mm,Heel,True to size,Balanced,0,Decent,Bad,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,2.5 mm,37.4 mm 41.0 mm,26.7 mm 34.0 mm,Normal,1,All seasons,1,1,-,#197 Bottom 46%,#217 Bottom 41%
Hoka,Stinson 7,"85
 Good!",$170,LightModerate,Neutral,12.1 oz / 342g 12.9 oz / 365g,0,7.0 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.0 mm,40.0 mm 42.0 mm,33.0 mm 37.0 mm,Normal,0,All seasons,1,1,-,#209 Bottom 43%,#118 Top 33%
Kailas,Flythorn Air 2.0,"90
 Superb!",$140,LightModerate,Neutral,10.6 oz / 301g 10.3 oz / 291g,0,10.3 mm 10.0 mm,Heel,-,-,0,-,-,-,-,Narrow,-,Stiff,Moderate,Stiff,3.0 mm,30.6 mm 29.0 mm,20.3 mm 19.0 mm,Normal,0,-,1,1,-,#53 Top 15%,#364 Bottom 1%
On,Cloudultra 2,"89
 Great!",$180,Light,Neutral,10.4 oz / 296g 10.4 oz / 295g,0,10.2 mm 6.0 mm,Heel,True to size,Firm,Rock plate,Bad,Decent,Good,Breathable,Medium,Medium,Flexible,Flexible,Flexible,2.5 mm,30.2 mm 27.0 mm,20.0 mm 21.0 mm,Normal,0,SummerAll seasons,1,1,-,#104 Top 29%,#244 Bottom 33%
Nike,Pegasus Trail 5,"90
 Superb!",$150,Light,Neutral,10.1 oz / 286g 10.1 oz / 286g,0,9.6 mm 9.5 mm,HeelMid/forefoot,True to size,Soft,0,Very good,Good,Good,Warm,Medium,Medium,Moderate,Moderate,Stiff,3.2 mm,34.6 mm 37.0 mm,25.0 mm 27.5 mm,NormalWideX-Wide,0,All seasons,1,1,-,#73 Top 20%,#48 Top 14%
Salomon,Ultra Glide 2,"86
 Good!",$150,LightModerate,Neutral,10.1 oz / 286g 9.2 oz / 260g,0,7.2 mm 6.0 mm,Mid/forefoot,True to size,Soft,0,Bad,-,-,Moderate,Narrow,Narrow,Moderate,Flexible,Moderate,2.8 mm,30.6 mm 32.0 mm,23.4 mm 26.0 mm,Normal,0,All seasons,0,0,-,#178 Top 49%,#181 Top 50%
Kailas,Phantom 3.0,"90
 Superb!",$126,Light,Neutral,8.9 oz / 253g 8.3 oz / 235g,0,10.5 mm,Heel,-,Balanced,0,-,-,-,Moderate,Narrow,-,Stiff,Moderate,Stiff,1.8 mm,35.5 mm,25.0 mm,Normal,0,All seasons,1,1,-,#54 Top 15%,#365 Bottom 1%
Merrell,Morphlite,"87
 Great!",$100,Light,Neutral,8.4 oz / 237g 8.6 oz / 243g,1,11.0 mm 6.0 mm,Heel,True to size,Soft,0,Bad,Decent,Decent,Moderate,Narrow,Medium,Moderate,Stiff,Flexible,2.0 mm,32.3 mm 26.0 mm,21.3 mm 20.0 mm,NormalWide,0,All seasons,1,1,-,#148 Top 41%,#292 Bottom 20%
On,Cloudsurfer Trail,"85
 Good!",$160,Light,Neutral,9.6 oz / 272g 9.6 oz / 272g,0,10.7 mm 7.0 mm,Heel,True to size,Balanced,0,Decent,Bad,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,2.5 mm,37.4 mm 41.0 mm,26.7 mm 34.0 mm,Normal,1,All seasons,1,1,-,#196 Bottom 46%,#217 Bottom 41%
The North Face,Vectiv Enduris 3,"90
 Superb!",$150,Light,Neutral,9.7 oz / 275g 10.8 oz / 307g,0,11.6 mm 6.0 mm,Heel,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.3 mm,35.8 mm 30.0 mm,24.2 mm 24.0 mm,Normal,0,All seasons,1,1,-,#46 Top 13%,#189 Bottom 48%
Nike,Pegasus Trail 4,"88
 Great!",$140,Light,Neutral,9.6 oz / 272g 10.4 oz / 295g,0,12.7 mm 10.0 mm,Heel,True to size,-,0,-,-,-,-,Medium,-,Moderate,Flexible,Moderate,3.4 mm,35.5 mm 36.0 mm,22.8 mm 26.0 mm,Normal,0,-,1,1,-,#244 Top 38%,#195 Top 31%
Nike,Pegasus Trail 5,"90
 Superb!",$150,Light,Neutral,10.1 oz / 286g 10.1 oz / 286g,0,9.6 mm 9.5 mm,HeelMid/forefoot,True to size,Soft,0,Very good,Good,Good,Warm,Medium,Medium,Moderate,Moderate,Stiff,3.2 mm,34.6 mm 37.0 mm,25.0 mm 27.5 mm,NormalWideX-Wide,0,All seasons,1,1,-,#73 Top 20%,#48 Top 14%
On,Cloudsurfer Trail,"85
 Good!",$160,Light,Neutral,9.6 oz / 272g 9.6 oz / 272g,0,10.7 mm 7.0 mm,Heel,True to size,Balanced,0,Decent,Bad,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,2.5 mm,37.4 mm 41.0 mm,26.7 mm 34.0 mm,Normal,1,All seasons,1,1,-,#197 Bottom 46%,#217 Bottom 41%
The North Face,Vectiv Enduris 3,"90
 Superb!",$150,Light,Neutral,9.7 oz / 275g 10.8 oz / 307g,0,11.6 mm 6.0 mm,Heel,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.3 mm,35.8 mm 30.0 mm,24.2 mm 24.0 mm,Normal,0,All seasons,1,1,-,#46 Top 13%,#189 Bottom 48%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Audience score,Price,Trail terrain,Shock absorption,Energy return,Traction,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Difference in midsole softness in cold,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Plate,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Lug depth,Heel stack lab Heel stack brand,Forefoot lab Forefoot brand,Widths available,For heavy runners,Season,Removable insole,Orthotic friendly,Ranking,Popularity,
